Refinery configuration,Config,Capture Scenario,Year,PADD,Scenario,API,Sul,"Crude Throughput, bpd","Total Avoided CO2_Avg,kt/y","Avoidance Cost Ref, $/t","Avoidance Cost 0.5Ref, $/t","Avoidance Cost 1.5Ref, $/t"
Deep Conversion: FCC & GO-HC (6),6,Steam Boiler,2050,PADD1,POTENTIAL,LIGHT,SWEET,90345,23.40182906,449.8776918,447.7220744,455.1939488
Deep Conversion: FCC & GO-HC (6),6,SMR,2050,PADD1,POTENTIAL,LIGHT,SWEET,90345,4.237909491,1032.930288,974.0266916,1178.200344
Deep Conversion: FCC & GO-HC (6),6,Others,2050,PADD1,POTENTIAL,LIGHT,SWEET,90345,6.846341859,768.9851713,763.3983558,782.7635661
Hydroskimming Configuration (0),0,No Carbon Capture,2035,PADD2,LOW,HEAVY,SOUR,7241.56591,0,0,0,0
Hydroskimming Configuration (0),0,ADU/VDU,2035,PADD2,LOW,HEAVY,SOUR,7241.56591,7.673438946,485.5468207,481.1646268,496.3543364
Hydroskimming Configuration (0),0,CNR,2035,PADD2,LOW,HEAVY,SOUR,7241.56591,0,0,0,0
Hydroskimming Configuration (0),0,FCC/RFCC,2035,PADD2,LOW,HEAVY,SOUR,7241.56591,0,0,0,0
Hydroskimming Configuration (0),0,Coker,2035,PADD2,LOW,HEAVY,SOUR,7241.56591,0,0,0,0
Hydroskimming Configuration (0),0,Hydrotreater,2035,PADD2,LOW,HEAVY,SOUR,7241.56591,5.690354032,555.3435052,541.4558887,589.5936183
Hydroskimming Configuration (0),0,Steam Boiler,2035,PADD2,LOW,HEAVY,SOUR,7241.56591,0.450394653,2844.062954,2791.340884,2974.087919
Hydroskimming Configuration (0),0,SMR,2035,PADD2,LOW,HEAVY,SOUR,7241.56591,3.94233714,700.1685091,700.1685091,700.1685091
Hydroskimming Configuration (0),0,Others,2035,PADD2,LOW,HEAVY,SOUR,7241.56591,13.63744171,400.3092249,390.9271444,423.4476316
Medium Conversion:  FCC (1),1,No Carbon Capture,2035,PADD2,LOW,HEAVY,SOUR,564269.9745,0,0,0,0
Medium Conversion:  FCC (1),1,ADU/VDU,2035,PADD2,LOW,HEAVY,SOUR,564269.9745,840.1684916,208.1533958,207.3958569,210.0216641
Medium Conversion:  FCC (1),1,CNR,2035,PADD2,LOW,HEAVY,SOUR,564269.9745,315.8730235,230.9128768,230.2558971,232.5331426
Medium Conversion:  FCC (1),1,FCC/RFCC,2035,PADD2,LOW,HEAVY,SOUR,564269.9745,716.382459,139.4971426,138.9051413,140.9571562
Medium Conversion:  FCC (1),1,Coker,2035,PADD2,LOW,HEAVY,SOUR,564269.9745,399.4890654,224.4369269,223.736007,226.1655593
Medium Conversion:  FCC (1),1,Hydrotreater,2035,PADD2,LOW,HEAVY,SOUR,564269.9745,665.8240455,212.6293784,212.0363488,214.0919283
Medium Conversion:  FCC (1),1,Steam Boiler,2035,PADD2,LOW,HEAVY,SOUR,564269.9745,97.67924164,282.2471091,281.5354472,284.0022341
Medium Conversion:  FCC (1),1,SMR,2035,PADD2,LOW,HEAVY,SOUR,564269.9745,23.68763979,394.9476415,394.9476415,394.9476415
Medium Conversion:  FCC (1),1,Others,2035,PADD2,LOW,HEAVY,SOUR,564269.9745,177.8644312,251.5972394,250.8321667,253.4840876
Medium Conversion: GO-HC (2),2,No Carbon Capture,2035,PADD2,LOW,HEAVY,SOUR,1000,0,0,0,0
Medium Conversion: GO-HC (2),2,ADU/VDU,2035,PADD2,LOW,HEAVY,SOUR,1000,0,0,0,0
Medium Conversion: GO-HC (2),2,CNR,2035,PADD2,LOW,HEAVY,SOUR,1000,0,0,0,0
Medium Conversion: GO-HC (2),2,FCC/RFCC,2035,PADD2,LOW,HEAVY,SOUR,1000,0,0,0,0
Medium Conversion: GO-HC (2),2,Coker,2035,PADD2,LOW,HEAVY,SOUR,1000,0,0,0,0
Medium Conversion: GO-HC (2),2,Hydrotreater,2035,PADD2,LOW,HEAVY,SOUR,1000,0,0,0,0
Medium Conversion: GO-HC (2),2,Steam Boiler,2035,PADD2,LOW,HEAVY,SOUR,1000,0,0,0,0
Medium Conversion: GO-HC (2),2,SMR,2035,PADD2,LOW,HEAVY,SOUR,1000,0,0,0,0
Medium Conversion: GO-HC (2),2,Others,2035,PADD2,LOW,HEAVY,SOUR,1000,0,0,0,0
Medium Conversion: FCC & GO-HC (3),3,No Carbon Capture,2035,PADD2,LOW,HEAVY,SOUR,266878.8766,0,0,0,0
Medium Conversion: FCC & GO-HC (3),3,ADU/VDU,2035,PADD2,LOW,HEAVY,SOUR,266878.8766,397.6591054,185.1326085,184.6214996,186.3931226
Medium Conversion: FCC & GO-HC (3),3,CNR,2035,PADD2,LOW,HEAVY,SOUR,266878.8766,0,0,0,0
Medium Conversion: FCC & GO-HC (3),3,FCC/RFCC,2035,PADD2,LOW,HEAVY,SOUR,266878.8766,12.42595892,387.2943231,384.5254303,394.123061
Medium Conversion: FCC & GO-HC (3),3,Coker,2035,PADD2,LOW,HEAVY,SOUR,266878.8766,0,0,0,0
Medium Conversion: FCC & GO-HC (3),3,Hydrotreater,2035,PADD2,LOW,HEAVY,SOUR,266878.8766,225.7805874,197.7707543,197.1845475,199.2164774
Medium Conversion: FCC & GO-HC (3),3,Steam Boiler,2035,PADD2,LOW,HEAVY,SOUR,266878.8766,22.27167327,365.7613519,364.571882,368.6948632
Medium Conversion: FCC & GO-HC (3),3,SMR,2035,PADD2,LOW,HEAVY,SOUR,266878.8766,134.1138811,207.1151128,207.1151128,207.1151128
Medium Conversion: FCC & GO-HC (3),3,Others,2035,PADD2,LOW,HEAVY,SOUR,266878.8766,603.0970086,176.5369718,175.8137612,178.3205784
Deep Conversion: FCC (4),4,No Carbon Capture,2035,PADD2,LOW,HEAVY,SOUR,1476112.189,0,0,0,0
Deep Conversion: FCC (4),4,ADU/VDU,2035,PADD2,LOW,HEAVY,SOUR,1476112.189,2244.963272,192.8256764,192.1163139,194.5751302
Deep Conversion: FCC (4),4,CNR,2035,PADD2,LOW,HEAVY,SOUR,1476112.189,993.5374403,207.1972488,206.4495737,209.0411906
Deep Conversion: FCC (4),4,FCC/RFCC,2035,PADD2,LOW,HEAVY,SOUR,1476112.189,2613.102205,121.5127561,121.2102676,122.2587633
Deep Conversion: FCC (4),4,Coker,2035,PADD2,LOW,HEAVY,SOUR,1476112.189,1009.355643,206.9302995,206.1546278,208.8432874
Deep Conversion: FCC (4),4,Hydrotreater,2035,PADD2,LOW,HEAVY,SOUR,1476112.189,1696.766138,197.1098276,196.4361662,198.7712341
Deep Conversion: FCC (4),4,Steam Boiler,2035,PADD2,LOW,HEAVY,SOUR,1476112.189,290.9906296,249.2022941,248.5435203,250.8269845
Deep Conversion: FCC (4),4,SMR,2035,PADD2,LOW,HEAVY,SOUR,1476112.189,82.72858229,289.5894608,289.5894608,289.5894608
Deep Conversion: FCC (4),4,Others,2035,PADD2,LOW,HEAVY,SOUR,1476112.189,541.8247746,223.1723356,222.4025636,225.0707734
Deep Conversion: GO-HC (5),5,No Carbon Capture,2035,PADD2,LOW,HEAVY,SOUR,1000,0,0,0,0
Deep Conversion: GO-HC (5),5,ADU/VDU,2035,PADD2,LOW,HEAVY,SOUR,1000,0,0,0,0
Deep Conversion: GO-HC (5),5,CNR,2035,PADD2,LOW,HEAVY,SOUR,1000,0,0,0,0
Deep Conversion: GO-HC (5),5,FCC/RFCC,2035,PADD2,LOW,HEAVY,SOUR,1000,0,0,0,0
Deep Conversion: GO-HC (5),5,Coker,2035,PADD2,LOW,HEAVY,SOUR,1000,0,0,0,0
Deep Conversion: GO-HC (5),5,Hydrotreater,2035,PADD2,LOW,HEAVY,SOUR,1000,0,0,0,0
Deep Conversion: GO-HC (5),5,Steam Boiler,2035,PADD2,LOW,HEAVY,SOUR,1000,0,0,0,0
Deep Conversion: GO-HC (5),5,SMR,2035,PADD2,LOW,HEAVY,SOUR,1000,0,0,0,0
Deep Conversion: GO-HC (5),5,Others,2035,PADD2,LOW,HEAVY,SOUR,1000,0,0,0,0
Deep Conversion: FCC & GO-HC (6),6,No Carbon Capture,2035,PADD2,LOW,HEAVY,SOUR,1457802.155,0,0,0,0
Deep Conversion: FCC & GO-HC (6),6,ADU/VDU,2035,PADD2,LOW,HEAVY,SOUR,1457802.155,2127.79073,196.1550617,195.4341177,197.9330785
Deep Conversion: FCC & GO-HC (6),6,CNR,2035,PADD2,LOW,HEAVY,SOUR,1457802.155,1666.187089,200.0621869,199.345787,201.8289968
Deep Conversion: FCC & GO-HC (6),6,FCC/RFCC,2035,PADD2,LOW,HEAVY,SOUR,1457802.155,2163.306861,124.0290281,123.7332379,124.7585157
Deep Conversion: FCC & GO-HC (6),6,Coker,2035,PADD2,LOW,HEAVY,SOUR,1457802.155,886.6223728,213.1721464,212.3681949,215.154879
Deep Conversion: FCC & GO-HC (6),6,Hydrotreater,2035,PADD2,LOW,HEAVY,SOUR,1457802.155,1641.775206,200.3136035,199.6312039,201.9965608
Deep Conversion: FCC & GO-HC (6),6,Steam Boiler,2035,PADD2,LOW,HEAVY,SOUR,1457802.155,326.0655391,246.818289,246.1726156,248.4106707
Deep Conversion: FCC & GO-HC (6),6,SMR,2035,PADD2,LOW,HEAVY,SOUR,1457802.155,113.4512813,264.4386005,250.2044921,299.5432437
Deep Conversion: FCC & GO-HC (6),6,Others,2035,PADD2,LOW,HEAVY,SOUR,1457802.155,608.7628154,223.1975053,222.408096,225.1443734
Hydroskimming Configuration (0),0,No Carbon Capture,2035,PADD2,LOW,LIGHT,SWEET,7241.56591,0,0,0,0
Hydroskimming Configuration (0),0,ADU/VDU,2035,PADD2,LOW,LIGHT,SWEET,7241.56591,7.623118382,488.2645436,483.8558836,499.1373313
Hydroskimming Configuration (0),0,CNR,2035,PADD2,LOW,LIGHT,SWEET,7241.56591,0,0,0,0
Hydroskimming Configuration (0),0,FCC/RFCC,2035,PADD2,LOW,LIGHT,SWEET,7241.56591,0,0,0,0
Hydroskimming Configuration (0),0,Coker,2035,PADD2,LOW,LIGHT,SWEET,7241.56591,0,0,0,0
Hydroskimming Configuration (0),0,Hydrotreater,2035,PADD2,LOW,LIGHT,SWEET,7241.56591,8.707745542,468.2005497,457.9463539,493.4897968
Hydroskimming Configuration (0),0,Steam Boiler,2035,PADD2,LOW,LIGHT,SWEET,7241.56591,0.775054381,1845.033163,1812.516339,1925.227263
Hydroskimming Configuration (0),0,SMR,2035,PADD2,LOW,LIGHT,SWEET,7241.56591,4.335449776,664.197348,664.197348,664.197348
Hydroskimming Configuration (0),0,Others,2035,PADD2,LOW,LIGHT,SWEET,7241.56591,10.88987637,432.0148373,420.6261387,460.102034
Medium Conversion:  FCC (1),1,No Carbon Capture,2035,PADD2,LOW,LIGHT,SWEET,564269.9745,0,0,0,0
Medium Conversion:  FCC (1),1,ADU/VDU,2035,PADD2,LOW,LIGHT,SWEET,564269.9745,1113.089665,166.4373811,165.8364459,167.9194282
Medium Conversion:  FCC (1),1,CNR,2035,PADD2,LOW,LIGHT,SWEET,564269.9745,0,0,0,0
Medium Conversion:  FCC (1),1,FCC/RFCC,2035,PADD2,LOW,LIGHT,SWEET,564269.9745,649.7541858,155.3194178,154.6282622,157.0239692
Medium Conversion:  FCC (1),1,Coker,2035,PADD2,LOW,LIGHT,SWEET,564269.9745,0,0,0,0
Medium Conversion:  FCC (1),1,Hydrotreater,2035,PADD2,LOW,LIGHT,SWEET,564269.9745,815.994503,171.4830731,170.9907988,172.6971365
Medium Conversion:  FCC (1),1,Steam Boiler,2035,PADD2,LOW,LIGHT,SWEET,564269.9745,90.18061696,285.6200003,284.9218357,287.3418375
Medium Conversion:  FCC (1),1,SMR,2035,PADD2,LOW,LIGHT,SWEET,564269.9745,395.7577035,180.8455092,180.8455092,180.8455092
Medium Conversion:  FCC (1),1,Others,2035,PADD2,LOW,LIGHT,SWEET,564269.9745,1311.772549,164.0049953,163.4987758,165.2534511
Medium Conversion: GO-HC (2),2,No Carbon Capture,2035,PADD2,LOW,LIGHT,SWEET,1000,0,0,0,0
Medium Conversion: GO-HC (2),2,ADU/VDU,2035,PADD2,LOW,LIGHT,SWEET,1000,0,0,0,0
Medium Conversion: GO-HC (2),2,CNR,2035,PADD2,LOW,LIGHT,SWEET,1000,0,0,0,0
Medium Conversion: GO-HC (2),2,FCC/RFCC,2035,PADD2,LOW,LIGHT,SWEET,1000,0,0,0,0
Medium Conversion: GO-HC (2),2,Coker,2035,PADD2,LOW,LIGHT,SWEET,1000,0,0,0,0
Medium Conversion: GO-HC (2),2,Hydrotreater,2035,PADD2,LOW,LIGHT,SWEET,1000,0,0,0,0
Medium Conversion: GO-HC (2),2,Steam Boiler,2035,PADD2,LOW,LIGHT,SWEET,1000,0,0,0,0
Medium Conversion: GO-HC (2),2,SMR,2035,PADD2,LOW,LIGHT,SWEET,1000,0,0,0,0
Medium Conversion: GO-HC (2),2,Others,2035,PADD2,LOW,LIGHT,SWEET,1000,0,0,0,0
Medium Conversion: FCC & GO-HC (3),3,No Carbon Capture,2035,PADD2,LOW,LIGHT,SWEET,266878.8766,0,0,0,0
Medium Conversion: FCC & GO-HC (3),3,ADU/VDU,2035,PADD2,LOW,LIGHT,SWEET,266878.8766,356.298731,227.4259215,226.8033294,228.9613794
Medium Conversion: FCC & GO-HC (3),3,CNR,2035,PADD2,LOW,LIGHT,SWEET,266878.8766,244.292624,236.9604788,236.4372577,238.2508644
Medium Conversion: FCC & GO-HC (3),3,FCC/RFCC,2035,PADD2,LOW,LIGHT,SWEET,266878.8766,211.0389496,166.4079307,165.139398,169.5364294
Medium Conversion: FCC & GO-HC (3),3,Coker,2035,PADD2,LOW,LIGHT,SWEET,266878.8766,94.11946527,276.2946457,275.558064,278.1112285
Medium Conversion: FCC & GO-HC (3),3,Hydrotreater,2035,PADD2,LOW,LIGHT,SWEET,266878.8766,154.233285,254.603521,253.8839962,256.3780374
Medium Conversion: FCC & GO-HC (3),3,Steam Boiler,2035,PADD2,LOW,LIGHT,SWEET,266878.8766,57.08531684,303.4363904,302.5462319,305.6317294
Medium Conversion: FCC & GO-HC (3),3,SMR,2035,PADD2,LOW,LIGHT,SWEET,266878.8766,3.871383655,1108.429015,1108.429015,1108.429015
Medium Conversion: FCC & GO-HC (3),3,Others,2035,PADD2,LOW,LIGHT,SWEET,266878.8766,94.96518393,276.8652033,275.5677963,280.0649129
Deep Conversion: FCC (4),4,No Carbon Capture,2035,PADD2,LOW,LIGHT,SWEET,1476112.189,0,0,0,0
Deep Conversion: FCC (4),4,ADU/VDU,2035,PADD2,LOW,LIGHT,SWEET,1476112.189,2243.749885,157.7308315,157.1556263,159.1494222
Deep Conversion: FCC (4),4,CNR,2035,PADD2,LOW,LIGHT,SWEET,1476112.189,0,0,0,0
Deep Conversion: FCC (4),4,FCC/RFCC,2035,PADD2,LOW,LIGHT,SWEET,1476112.189,42.22516572,309.2676288,308.5345415,311.0755938
Deep Conversion: FCC (4),4,Coker,2035,PADD2,LOW,LIGHT,SWEET,1476112.189,0,0,0,0
Deep Conversion: FCC (4),4,Hydrotreater,2035,PADD2,LOW,LIGHT,SWEET,1476112.189,1888.305758,159.6328158,159.0449506,161.0826292
Deep Conversion: FCC (4),4,Steam Boiler,2035,PADD2,LOW,LIGHT,SWEET,1476112.189,152.4717915,267.2461486,266.4644824,269.1739204
Deep Conversion: FCC (4),4,SMR,2035,PADD2,LOW,LIGHT,SWEET,1476112.189,1217.620333,162.8034602,155.0896902,181.8274225
Deep Conversion: FCC (4),4,Others,2035,PADD2,LOW,LIGHT,SWEET,1476112.189,3343.921978,152.9268155,152.345542,154.3603721
Deep Conversion: GO-HC (5),5,No Carbon Capture,2035,PADD2,LOW,LIGHT,SWEET,1000,0,0,0,0
Deep Conversion: GO-HC (5),5,ADU/VDU,2035,PADD2,LOW,LIGHT,SWEET,1000,0,0,0,0
Deep Conversion: GO-HC (5),5,CNR,2035,PADD2,LOW,LIGHT,SWEET,1000,0,0,0,0
Deep Conversion: GO-HC (5),5,FCC/RFCC,2035,PADD2,LOW,LIGHT,SWEET,1000,0,0,0,0
Deep Conversion: GO-HC (5),5,Coker,2035,PADD2,LOW,LIGHT,SWEET,1000,0,0,0,0
Deep Conversion: GO-HC (5),5,Hydrotreater,2035,PADD2,LOW,LIGHT,SWEET,1000,0,0,0,0
Deep Conversion: GO-HC (5),5,Steam Boiler,2035,PADD2,LOW,LIGHT,SWEET,1000,0,0,0,0
Deep Conversion: GO-HC (5),5,SMR,2035,PADD2,LOW,LIGHT,SWEET,1000,0,0,0,0
Deep Conversion: GO-HC (5),5,Others,2035,PADD2,LOW,LIGHT,SWEET,1000,0,0,0,0
Deep Conversion: FCC & GO-HC (6),6,No Carbon Capture,2035,PADD2,LOW,LIGHT,SWEET,1457802.155,0,0,0,0
Deep Conversion: FCC & GO-HC (6),6,ADU/VDU,2035,PADD2,LOW,LIGHT,SWEET,1457802.155,2202.403776,183.4040248,182.7353477,185.0531393
Deep Conversion: FCC & GO-HC (6),6,CNR,2035,PADD2,LOW,LIGHT,SWEET,1457802.155,0,0,0,0
Deep Conversion: FCC & GO-HC (6),6,FCC/RFCC,2035,PADD2,LOW,LIGHT,SWEET,1457802.155,1722.889399,129.4159983,129.1176023,130.1519127
Deep Conversion: FCC & GO-HC (6),6,Coker,2035,PADD2,LOW,LIGHT,SWEET,1457802.155,693.9788671,205.0120042,204.3265482,206.7024991
Deep Conversion: FCC & GO-HC (6),6,Hydrotreater,2035,PADD2,LOW,LIGHT,SWEET,1457802.155,2008.588467,184.8088253,184.133081,186.475369
Deep Conversion: FCC & GO-HC (6),6,Steam Boiler,2035,PADD2,LOW,LIGHT,SWEET,1457802.155,242.6158844,253.557229,252.8229705,255.3680823
Deep Conversion: FCC & GO-HC (6),6,SMR,2035,PADD2,LOW,LIGHT,SWEET,1457802.155,2113.013338,153.8742147,144.1522655,177.850817
Deep Conversion: FCC & GO-HC (6),6,Others,2035,PADD2,LOW,LIGHT,SWEET,1457802.155,1189.656866,193.3459115,192.5859369,195.2201869
Hydroskimming Configuration (0),0,No Carbon Capture,2050,PADD2,LOW,HEAVY,SOUR,1000.000025,0,0,0,0
Hydroskimming Configuration (0),0,ADU/VDU,2050,PADD2,LOW,HEAVY,SOUR,1000.000025,0,0,0,0
Hydroskimming Configuration (0),0,CNR,2050,PADD2,LOW,HEAVY,SOUR,1000.000025,0,0,0,0
Hydroskimming Configuration (0),0,FCC/RFCC,2050,PADD2,LOW,HEAVY,SOUR,1000.000025,0,0,0,0
Hydroskimming Configuration (0),0,Coker,2050,PADD2,LOW,HEAVY,SOUR,1000.000025,0,0,0,0
Hydroskimming Configuration (0),0,Hydrotreater,2050,PADD2,LOW,HEAVY,SOUR,1000.000025,0,0,0,0
Hydroskimming Configuration (0),0,Steam Boiler,2050,PADD2,LOW,HEAVY,SOUR,1000.000025,0,0,0,0
Hydroskimming Configuration (0),0,SMR,2050,PADD2,LOW,HEAVY,SOUR,1000.000025,0,0,0,0
Hydroskimming Configuration (0),0,Others,2050,PADD2,LOW,HEAVY,SOUR,1000.000025,0,0,0,0
Medium Conversion:  FCC (1),1,No Carbon Capture,2050,PADD2,LOW,HEAVY,SOUR,557951.9762,0,0,0,0
Medium Conversion:  FCC (1),1,ADU/VDU,2050,PADD2,LOW,HEAVY,SOUR,557951.9762,845.1081814,206.1380278,205.3890092,207.9852832
Medium Conversion:  FCC (1),1,CNR,2050,PADD2,LOW,HEAVY,SOUR,557951.9762,332.048529,225.8026059,225.15793,227.3925277
Medium Conversion:  FCC (1),1,FCC/RFCC,2050,PADD2,LOW,HEAVY,SOUR,557951.9762,749.9249888,137.871857,137.27291,139.3490005
Medium Conversion:  FCC (1),1,Coker,2050,PADD2,LOW,HEAVY,SOUR,557951.9762,488.8006356,216.9659518,216.299804,218.6088282
Medium Conversion:  FCC (1),1,Hydrotreater,2050,PADD2,LOW,HEAVY,SOUR,557951.9762,510.5081027,215.9610603,215.3646484,217.4319516
Medium Conversion:  FCC (1),1,Steam Boiler,2050,PADD2,LOW,HEAVY,SOUR,557951.9762,54.98503186,305.4061564,304.5878622,307.4242614
Medium Conversion:  FCC (1),1,SMR,2050,PADD2,LOW,HEAVY,SOUR,557951.9762,34.95300147,303.8603799,303.8603799,303.8603799
Medium Conversion:  FCC (1),1,Others,2050,PADD2,LOW,HEAVY,SOUR,557951.9762,266.1744948,231.9335948,231.2394324,233.6455619
Medium Conversion: GO-HC (2),2,No Carbon Capture,2050,PADD2,LOW,HEAVY,SOUR,1000.000025,0,0,0,0
Medium Conversion: GO-HC (2),2,ADU/VDU,2050,PADD2,LOW,HEAVY,SOUR,1000.000025,0,0,0,0
Medium Conversion: GO-HC (2),2,CNR,2050,PADD2,LOW,HEAVY,SOUR,1000.000025,0,0,0,0
Medium Conversion: GO-HC (2),2,FCC/RFCC,2050,PADD2,LOW,HEAVY,SOUR,1000.000025,0,0,0,0
Medium Conversion: GO-HC (2),2,Coker,2050,PADD2,LOW,HEAVY,SOUR,1000.000025,0,0,0,0
Medium Conversion: GO-HC (2),2,Hydrotreater,2050,PADD2,LOW,HEAVY,SOUR,1000.000025,0,0,0,0
Medium Conversion: GO-HC (2),2,Steam Boiler,2050,PADD2,LOW,HEAVY,SOUR,1000.000025,0,0,0,0
Medium Conversion: GO-HC (2),2,SMR,2050,PADD2,LOW,HEAVY,SOUR,1000.000025,0,0,0,0
Medium Conversion: GO-HC (2),2,Others,2050,PADD2,LOW,HEAVY,SOUR,1000.000025,0,0,0,0
Medium Conversion: FCC & GO-HC (3),3,No Carbon Capture,2050,PADD2,LOW,HEAVY,SOUR,53156.01853,0,0,0,0
Medium Conversion: FCC & GO-HC (3),3,ADU/VDU,2050,PADD2,LOW,HEAVY,SOUR,53156.01853,78.51533884,272.2997899,271.1049092,275.2466456
Medium Conversion: FCC & GO-HC (3),3,CNR,2050,PADD2,LOW,HEAVY,SOUR,53156.01853,57.23882376,283.6826285,282.7873076,285.8906994
Medium Conversion: FCC & GO-HC (3),3,FCC/RFCC,2050,PADD2,LOW,HEAVY,SOUR,53156.01853,55.28333835,210.247451,206.2146162,220.1933655
Medium Conversion: FCC & GO-HC (3),3,Coker,2050,PADD2,LOW,HEAVY,SOUR,53156.01853,45.9087535,296.8386165,295.3966968,300.3947282
Medium Conversion: FCC & GO-HC (3),3,Hydrotreater,2050,PADD2,LOW,HEAVY,SOUR,53156.01853,48.41207836,295.2851073,293.2168516,300.38591
Medium Conversion: FCC & GO-HC (3),3,Steam Boiler,2050,PADD2,LOW,HEAVY,SOUR,53156.01853,7.954843708,496.2121466,491.7613013,507.1889731
Medium Conversion: FCC & GO-HC (3),3,SMR,2050,PADD2,LOW,HEAVY,SOUR,53156.01853,0.879799872,2402.168946,2402.168946,2402.168946
Medium Conversion: FCC & GO-HC (3),3,Others,2050,PADD2,LOW,HEAVY,SOUR,53156.01853,27.86787495,334.9802794,331.5096528,343.539657
Deep Conversion: FCC (4),4,No Carbon Capture,2050,PADD2,LOW,HEAVY,SOUR,1456741.391,0,0,0,0
Deep Conversion: FCC (4),4,ADU/VDU,2050,PADD2,LOW,HEAVY,SOUR,1456741.391,2209.234647,192.2224319,191.5166317,193.9631005
Deep Conversion: FCC (4),4,CNR,2050,PADD2,LOW,HEAVY,SOUR,1456741.391,960.8292703,206.3105816,205.5641554,208.1514433
Deep Conversion: FCC (4),4,FCC/RFCC,2050,PADD2,LOW,HEAVY,SOUR,1456741.391,2569.755254,121.4625974,121.1605543,122.2075064
Deep Conversion: FCC (4),4,Coker,2050,PADD2,LOW,HEAVY,SOUR,1456741.391,1005.544751,205.4697947,204.6916164,207.3889646
Deep Conversion: FCC (4),4,Hydrotreater,2050,PADD2,LOW,HEAVY,SOUR,1456741.391,1616.824922,196.9208912,196.2522655,198.5698785
Deep Conversion: FCC (4),4,Steam Boiler,2050,PADD2,LOW,HEAVY,SOUR,1456741.391,220.847941,256.4654756,255.8310781,258.0300485
Deep Conversion: FCC (4),4,SMR,2050,PADD2,LOW,HEAVY,SOUR,1456741.391,89.23094767,266.0468958,251.2890154,302.4432833
Deep Conversion: FCC (4),4,Others,2050,PADD2,LOW,HEAVY,SOUR,1456741.391,608.66255,216.749968,216.0192838,218.5520061
Deep Conversion: GO-HC (5),5,No Carbon Capture,2050,PADD2,LOW,HEAVY,SOUR,1000.000025,0,0,0,0
Deep Conversion: GO-HC (5),5,ADU/VDU,2050,PADD2,LOW,HEAVY,SOUR,1000.000025,0,0,0,0
Deep Conversion: GO-HC (5),5,CNR,2050,PADD2,LOW,HEAVY,SOUR,1000.000025,0,0,0,0
Deep Conversion: GO-HC (5),5,FCC/RFCC,2050,PADD2,LOW,HEAVY,SOUR,1000.000025,0,0,0,0
Deep Conversion: GO-HC (5),5,Coker,2050,PADD2,LOW,HEAVY,SOUR,1000.000025,0,0,0,0
Deep Conversion: GO-HC (5),5,Hydrotreater,2050,PADD2,LOW,HEAVY,SOUR,1000.000025,0,0,0,0
Deep Conversion: GO-HC (5),5,Steam Boiler,2050,PADD2,LOW,HEAVY,SOUR,1000.000025,0,0,0,0
Deep Conversion: GO-HC (5),5,SMR,2050,PADD2,LOW,HEAVY,SOUR,1000.000025,0,0,0,0
Deep Conversion: GO-HC (5),5,Others,2050,PADD2,LOW,HEAVY,SOUR,1000.000025,0,0,0,0
Deep Conversion: FCC & GO-HC (6),6,No Carbon Capture,2050,PADD2,LOW,HEAVY,SOUR,1702246.837,0,0,0,0
Deep Conversion: FCC & GO-HC (6),6,ADU/VDU,2050,PADD2,LOW,HEAVY,SOUR,1702246.837,2523.38447,193.3628217,192.6126981,195.2128019
Deep Conversion: FCC & GO-HC (6),6,CNR,2050,PADD2,LOW,HEAVY,SOUR,1702246.837,1681.057071,199.4213602,198.6853555,201.2365199
Deep Conversion: FCC & GO-HC (6),6,FCC/RFCC,2050,PADD2,LOW,HEAVY,SOUR,1702246.837,2322.779873,122.9926154,122.684884,123.751553
Deep Conversion: FCC & GO-HC (6),6,Coker,2050,PADD2,LOW,HEAVY,SOUR,1702246.837,1189.679613,205.6737066,204.9387478,207.486287
Deep Conversion: FCC & GO-HC (6),6,Hydrotreater,2050,PADD2,LOW,HEAVY,SOUR,1702246.837,1874.128219,197.5451555,196.8325872,199.3025158
Deep Conversion: FCC & GO-HC (6),6,Steam Boiler,2050,PADD2,LOW,HEAVY,SOUR,1702246.837,280.5509011,250.2845021,249.648762,251.8523859
Deep Conversion: FCC & GO-HC (6),6,SMR,2050,PADD2,LOW,HEAVY,SOUR,1702246.837,147.4966014,235.5924527,224.0885257,263.9638295
Deep Conversion: FCC & GO-HC (6),6,Others,2050,PADD2,LOW,HEAVY,SOUR,1702246.837,800.6371796,214.1095995,213.3619445,215.9534916
Hydroskimming Configuration (0),0,No Carbon Capture,2050,PADD2,LOW,LIGHT,SWEET,158800.2699,0,0,0,0
Hydroskimming Configuration (0),0,ADU/VDU,2050,PADD2,LOW,LIGHT,SWEET,158800.2699,167.913581,250.1772909,249.5642504,251.6891922
Hydroskimming Configuration (0),0,CNR,2050,PADD2,LOW,LIGHT,SWEET,158800.2699,0,0,0,0
Hydroskimming Configuration (0),0,FCC/RFCC,2050,PADD2,LOW,LIGHT,SWEET,158800.2699,0,0,0,0
Hydroskimming Configuration (0),0,Coker,2050,PADD2,LOW,LIGHT,SWEET,158800.2699,0,0,0,0
Hydroskimming Configuration (0),0,Hydrotreater,2050,PADD2,LOW,LIGHT,SWEET,158800.2699,152.183339,253.8792061,253.0314312,255.9700175
Hydroskimming Configuration (0),0,Steam Boiler,2050,PADD2,LOW,LIGHT,SWEET,158800.2699,14.11543963,412.8909585,411.3352835,416.7276171
