Refinery Configuration,Config,Capture Scenario,Year,PADD,Scenario,API,Sul,"Total Avoided CO2,kt/y","Marginal Abatement Cost, $/t"
Medium Conversion: GO-HC (2),2,Others,2050,3,LOW,LIGHT,SWEET,146.5562501,184.6005594
Medium Conversion: FCC & GO-HC (3),3,ADU/VDU,2050,3,LOW,LIGHT,SWEET,1187.7308,146.6006108
Medium Conversion: FCC & GO-HC (3),3,CNR,2050,3,LOW,LIGHT,SWEET,1492.369692,143.6937086
Medium Conversion: FCC & GO-HC (3),3,FCC/RFCC,2050,3,LOW,LIGHT,SWEET,593.6877542,104.5684922
Medium Conversion: FCC & GO-HC (3),3,Coker,2050,3,LOW,LIGHT,SWEET,155.2330461,199.4690775
Medium Conversion: FCC & GO-HC (3),3,Hydrotreater,2050,3,LOW,LIGHT,SWEET,1810.086078,141.6355047
Medium Conversion: FCC & GO-HC (3),3,Steam Boiler,2050,3,LOW,LIGHT,SWEET,286.8801029,172.6737394
Medium Conversion: FCC & GO-HC (3),3,SMR,2050,3,LOW,LIGHT,SWEET,140.1509756,167.7173356
Medium Conversion: FCC & GO-HC (3),3,Others,2050,3,LOW,LIGHT,SWEET,139.867601,205.3048262
Deep Conversion: FCC (4),4,ADU/VDU,2050,3,LOW,LIGHT,SWEET,3226.159831,134.7548924
Deep Conversion: FCC (4),4,CNR,2050,3,LOW,LIGHT,SWEET,2416.314038,137.7088975
Deep Conversion: FCC (4),4,FCC/RFCC,2050,3,LOW,LIGHT,SWEET,4338.974284,85.35646864
Deep Conversion: FCC (4),4,Coker,2050,3,LOW,LIGHT,SWEET,888.5698174,153.0696564
Deep Conversion: FCC (4),4,Hydrotreater,2050,3,LOW,LIGHT,SWEET,4078.807624,133.0421375
Deep Conversion: FCC (4),4,Steam Boiler,2050,3,LOW,LIGHT,SWEET,661.13671,161.2510511
Deep Conversion: FCC (4),4,SMR,2050,3,LOW,LIGHT,SWEET,1615.41586,115.916484
Deep Conversion: FCC (4),4,Others,2050,3,LOW,LIGHT,SWEET,441.8749311,172.2461831
Deep Conversion: GO-HC (5),5,ADU/VDU,2050,3,LOW,LIGHT,SWEET,99.62883424,188.0799563
Deep Conversion: GO-HC (5),5,CNR,2050,3,LOW,LIGHT,SWEET,118.5711189,182.7453708
Deep Conversion: GO-HC (5),5,FCC/RFCC,2050,3,LOW,LIGHT,SWEET,2.68E-12,0.00E+00
Deep Conversion: GO-HC (5),5,Coker,2050,3,LOW,LIGHT,SWEET,12.5913006,313.7321654
Deep Conversion: GO-HC (5),5,Hydrotreater,2050,3,LOW,LIGHT,SWEET,136.1425087,179.633307
Deep Conversion: GO-HC (5),5,Steam Boiler,2050,3,LOW,LIGHT,SWEET,22.23450065,248.2480275
Deep Conversion: GO-HC (5),5,SMR,2050,3,LOW,LIGHT,SWEET,108.4070668,150.4185961
Deep Conversion: GO-HC (5),5,Others,2050,3,LOW,LIGHT,SWEET,32.82374444,232.111129
Deep Conversion: FCC & GO-HC (6),6,ADU/VDU,2050,3,LOW,LIGHT,SWEET,6278.966872,132.1820291
Deep Conversion: FCC & GO-HC (6),6,CNR,2050,3,LOW,LIGHT,SWEET,3603.463588,136.3806886
Deep Conversion: FCC & GO-HC (6),6,FCC/RFCC,2050,3,LOW,LIGHT,SWEET,7536.449413,84.71915404
Deep Conversion: FCC & GO-HC (6),6,Coker,2050,3,LOW,LIGHT,SWEET,1719.7858,146.3680738
Deep Conversion: FCC & GO-HC (6),6,Hydrotreater,2050,3,LOW,LIGHT,SWEET,7817.623006,132.5357537
Deep Conversion: FCC & GO-HC (6),6,Steam Boiler,2050,3,LOW,LIGHT,SWEET,1158.94894,155.0813228
Deep Conversion: FCC & GO-HC (6),6,SMR,2050,3,LOW,LIGHT,SWEET,5683.492008,106.0509875
Deep Conversion: FCC & GO-HC (6),6,Others,2050,3,LOW,LIGHT,SWEET,1522.662982,148.4653106
Hydroskimming Configuration (0),0,ADU/VDU,2035,3,MEDIUM,LIGHT,SWEET,266.3710369,165.9961504
Hydroskimming Configuration (0),0,CNR,2035,3,MEDIUM,LIGHT,SWEET,170.4806107,175.3699723
Hydroskimming Configuration (0),0,FCC/RFCC,2035,3,MEDIUM,LIGHT,SWEET,3.54E-17,0
Hydroskimming Configuration (0),0,Coker,2035,3,MEDIUM,LIGHT,SWEET,1.66E-17,0
Hydroskimming Configuration (0),0,Hydrotreater,2035,3,MEDIUM,LIGHT,SWEET,348.9696447,161.7345674
Hydroskimming Configuration (0),0,Steam Boiler,2035,3,MEDIUM,LIGHT,SWEET,49.52479861,211.9108302
Hydroskimming Configuration (0),0,SMR,2035,3,MEDIUM,LIGHT,SWEET,50.37353539,183.4674028
Hydroskimming Configuration (0),0,Others,2035,3,MEDIUM,LIGHT,SWEET,26.56383493,260.5767595
Medium Conversion:  FCC (1),1,ADU/VDU,2035,3,MEDIUM,LIGHT,SWEET,1042.284435,144.6646283
Medium Conversion:  FCC (1),1,CNR,2035,3,MEDIUM,LIGHT,SWEET,708.5608216,150.0387377
Medium Conversion:  FCC (1),1,FCC/RFCC,2035,3,MEDIUM,LIGHT,SWEET,1053.240379,96.15654125
Medium Conversion:  FCC (1),1,Coker,2035,3,MEDIUM,LIGHT,SWEET,288.7837214,168.2073723
Medium Conversion:  FCC (1),1,Hydrotreater,2035,3,MEDIUM,LIGHT,SWEET,1290.450165,141.9295457
Medium Conversion:  FCC (1),1,Steam Boiler,2035,3,MEDIUM,LIGHT,SWEET,211.1164286,177.9222929
Medium Conversion:  FCC (1),1,SMR,2035,3,MEDIUM,LIGHT,SWEET,323.9905803,135.586267
Medium Conversion:  FCC (1),1,Others,2035,3,MEDIUM,LIGHT,SWEET,66.99131958,240.152572
Medium Conversion: GO-HC (2),2,ADU/VDU,2035,3,MEDIUM,LIGHT,SWEET,306.750388,166.9435483
Medium Conversion: GO-HC (2),2,CNR,2035,3,MEDIUM,LIGHT,SWEET,162.3667679,179.8562197
Medium Conversion: GO-HC (2),2,FCC/RFCC,2035,3,MEDIUM,LIGHT,SWEET,1.23E-11,0.00E+00
Medium Conversion: GO-HC (2),2,Coker,2035,3,MEDIUM,LIGHT,SWEET,52.1352475,218.3968911
Medium Conversion: GO-HC (2),2,Hydrotreater,2035,3,MEDIUM,LIGHT,SWEET,330.0275558,165.4837697
Medium Conversion: GO-HC (2),2,Steam Boiler,2035,3,MEDIUM,LIGHT,SWEET,49.36953216,212.0221508
Medium Conversion: GO-HC (2),2,SMR,2035,3,MEDIUM,LIGHT,SWEET,587.1225376,122.9665115
Medium Conversion: GO-HC (2),2,Others,2035,3,MEDIUM,LIGHT,SWEET,153.8202503,181.4411689
Medium Conversion: FCC & GO-HC (3),3,ADU/VDU,2035,3,MEDIUM,LIGHT,SWEET,1083.077279,146.2875093
Medium Conversion: FCC & GO-HC (3),3,CNR,2035,3,MEDIUM,LIGHT,SWEET,873.5721685,149.0956763
Medium Conversion: FCC & GO-HC (3),3,FCC/RFCC,2035,3,MEDIUM,LIGHT,SWEET,696.6904413,101.2676855
Medium Conversion: FCC & GO-HC (3),3,Coker,2035,3,MEDIUM,LIGHT,SWEET,212.7096803,180.5532332
Medium Conversion: FCC & GO-HC (3),3,Hydrotreater,2035,3,MEDIUM,LIGHT,SWEET,1510.945797,142.3101354
Medium Conversion: FCC & GO-HC (3),3,Steam Boiler,2035,3,MEDIUM,LIGHT,SWEET,223.8334976,176.710069
Medium Conversion: FCC & GO-HC (3),3,SMR,2035,3,MEDIUM,LIGHT,SWEET,605.1373223,126.2707282
Medium Conversion: FCC & GO-HC (3),3,Others,2035,3,MEDIUM,LIGHT,SWEET,160.7655716,190.9180329
Deep Conversion: FCC (4),4,ADU/VDU,2035,3,MEDIUM,LIGHT,SWEET,2625.586794,136.0167987
Deep Conversion: FCC (4),4,CNR,2035,3,MEDIUM,LIGHT,SWEET,1560.810628,142.0310207
Deep Conversion: FCC (4),4,FCC/RFCC,2035,3,MEDIUM,LIGHT,SWEET,3423.914059,86.39716402
Deep Conversion: FCC (4),4,Coker,2035,3,MEDIUM,LIGHT,SWEET,697.370197,155.8290879
Deep Conversion: FCC (4),4,Hydrotreater,2035,3,MEDIUM,LIGHT,SWEET,3389.647575,133.6356136
Deep Conversion: FCC (4),4,Steam Boiler,2035,3,MEDIUM,LIGHT,SWEET,522.4483802,164.2439903
Deep Conversion: FCC (4),4,SMR,2035,3,MEDIUM,LIGHT,SWEET,1564.318861,115.3792682
Deep Conversion: FCC (4),4,Others,2035,3,MEDIUM,LIGHT,SWEET,169.5125739,212.8677297
Deep Conversion: GO-HC (5),5,ADU/VDU,2035,3,MEDIUM,LIGHT,SWEET,62.69720048,198.6785443
Deep Conversion: GO-HC (5),5,CNR,2035,3,MEDIUM,LIGHT,SWEET,22.99565336,244.079296
Deep Conversion: GO-HC (5),5,FCC/RFCC,2035,3,MEDIUM,LIGHT,SWEET,2.32E-12,0.00E+00
Deep Conversion: GO-HC (5),5,Coker,2035,3,MEDIUM,LIGHT,SWEET,10.86427995,309.3513837
Deep Conversion: GO-HC (5),5,Hydrotreater,2035,3,MEDIUM,LIGHT,SWEET,63.26767361,198.9836169
Deep Conversion: GO-HC (5),5,Steam Boiler,2035,3,MEDIUM,LIGHT,SWEET,8.966339379,320.4320663
Deep Conversion: GO-HC (5),5,SMR,2035,3,MEDIUM,LIGHT,SWEET,120.7258612,146.0073264
Deep Conversion: GO-HC (5),5,Others,2035,3,MEDIUM,LIGHT,SWEET,30.82908094,229.0373522
Deep Conversion: FCC & GO-HC (6),6,ADU/VDU,2035,3,MEDIUM,LIGHT,SWEET,6012.462694,131.4573743
Deep Conversion: FCC & GO-HC (6),6,CNR,2035,3,MEDIUM,LIGHT,SWEET,2188.497699,140.8619152
Deep Conversion: FCC & GO-HC (6),6,FCC/RFCC,2035,3,MEDIUM,LIGHT,SWEET,8042.176661,84.28985727
Deep Conversion: FCC & GO-HC (6),6,Coker,2035,3,MEDIUM,LIGHT,SWEET,1526.472308,146.5348476
Deep Conversion: FCC & GO-HC (6),6,Hydrotreater,2035,3,MEDIUM,LIGHT,SWEET,7048.490302,132.1362561
Deep Conversion: FCC & GO-HC (6),6,Steam Boiler,2035,3,MEDIUM,LIGHT,SWEET,1010.012668,156.2933993
Deep Conversion: FCC & GO-HC (6),6,SMR,2035,3,MEDIUM,LIGHT,SWEET,6378.64639,105.1408846
Deep Conversion: FCC & GO-HC (6),6,Others,2035,3,MEDIUM,LIGHT,SWEET,1626.808485,145.2192756
Hydroskimming Configuration (0),0,ADU/VDU,2050,3,MEDIUM,LIGHT,SWEET,248.6041369,167.8395685
Hydroskimming Configuration (0),0,CNR,2050,3,MEDIUM,LIGHT,SWEET,254.9963259,167.121172
Hydroskimming Configuration (0),0,FCC/RFCC,2050,3,MEDIUM,LIGHT,SWEET,3.54E-17,0
Hydroskimming Configuration (0),0,Coker,2050,3,MEDIUM,LIGHT,SWEET,1.85E-17,0
Hydroskimming Configuration (0),0,Hydrotreater,2050,3,MEDIUM,LIGHT,SWEET,399.6892916,159.4208944
Hydroskimming Configuration (0),0,Steam Boiler,2050,3,MEDIUM,LIGHT,SWEET,54.21352211,208.6407569
Hydroskimming Configuration (0),0,SMR,2050,3,MEDIUM,LIGHT,SWEET,0,0
Hydroskimming Configuration (0),0,Others,2050,3,MEDIUM,LIGHT,SWEET,16.29205125,319.7932922
Medium Conversion:  FCC (1),1,ADU/VDU,2050,3,MEDIUM,LIGHT,SWEET,1186.068449,142.6137604
Medium Conversion:  FCC (1),1,CNR,2050,3,MEDIUM,LIGHT,SWEET,300.7215625,165.9201832
Medium Conversion:  FCC (1),1,FCC/RFCC,2050,3,MEDIUM,LIGHT,SWEET,1089.586344,95.57633668
Medium Conversion:  FCC (1),1,Coker,2050,3,MEDIUM,LIGHT,SWEET,418.4781409,158.6021643
Medium Conversion:  FCC (1),1,Hydrotreater,2050,3,MEDIUM,LIGHT,SWEET,1375.105379,140.777768
Medium Conversion:  FCC (1),1,Steam Boiler,2050,3,MEDIUM,LIGHT,SWEET,189.5072007,179.1365429
Medium Conversion:  FCC (1),1,SMR,2050,3,MEDIUM,LIGHT,SWEET,447.5521126,129.2474079
Medium Conversion:  FCC (1),1,Others,2050,3,MEDIUM,LIGHT,SWEET,132.5546005,193.6577381
Medium Conversion: GO-HC (2),2,ADU/VDU,2050,3,MEDIUM,LIGHT,SWEET,323.3219691,165.1481445
Medium Conversion: GO-HC (2),2,CNR,2050,3,MEDIUM,LIGHT,SWEET,232.8246296,171.3793626
Medium Conversion: GO-HC (2),2,FCC/RFCC,2050,3,MEDIUM,LIGHT,SWEET,1.59E-11,0.00E+00
Medium Conversion: GO-HC (2),2,Coker,2050,3,MEDIUM,LIGHT,SWEET,122.5752609,186.3758597
Medium Conversion: GO-HC (2),2,Hydrotreater,2050,3,MEDIUM,LIGHT,SWEET,347.18899,164.2967598
Medium Conversion: GO-HC (2),2,Steam Boiler,2050,3,MEDIUM,LIGHT,SWEET,55.62943823,207.7785864
Medium Conversion: GO-HC (2),2,SMR,2050,3,MEDIUM,LIGHT,SWEET,438.3576522,126.1084735
Medium Conversion: GO-HC (2),2,Others,2050,3,MEDIUM,LIGHT,SWEET,134.3577557,185.1307897
Medium Conversion: FCC & GO-HC (3),3,ADU/VDU,2050,3,MEDIUM,LIGHT,SWEET,1128.063173,144.0874944
Medium Conversion: FCC & GO-HC (3),3,CNR,2050,3,MEDIUM,LIGHT,SWEET,546.4821502,154.7119348
Medium Conversion: FCC & GO-HC (3),3,FCC/RFCC,2050,3,MEDIUM,LIGHT,SWEET,1030.420972,96.10388514
Medium Conversion: FCC & GO-HC (3),3,Coker,2050,3,MEDIUM,LIGHT,SWEET,356.1353182,162.9644709
Medium Conversion: FCC & GO-HC (3),3,Hydrotreater,2050,3,MEDIUM,LIGHT,SWEET,1336.393273,142.0748387
Medium Conversion: FCC & GO-HC (3),3,Steam Boiler,2050,3,MEDIUM,LIGHT,SWEET,190.0447392,179.0769002
Medium Conversion: FCC & GO-HC (3),3,SMR,2050,3,MEDIUM,LIGHT,SWEET,741.0052195,121.8692341
Medium Conversion: FCC & GO-HC (3),3,Others,2050,3,MEDIUM,LIGHT,SWEET,275.956219,169.1482489
Deep Conversion: FCC (4),4,ADU/VDU,2050,3,MEDIUM,LIGHT,SWEET,2584.253031,136.6288768
Deep Conversion: FCC (4),4,CNR,2050,3,MEDIUM,LIGHT,SWEET,1842.680805,140.3566151
Deep Conversion: FCC (4),4,FCC/RFCC,2050,3,MEDIUM,LIGHT,SWEET,3182.268425,87.00312892
Deep Conversion: FCC (4),4,Coker,2050,3,MEDIUM,LIGHT,SWEET,939.3605335,150.4152743
Deep Conversion: FCC (4),4,Hydrotreater,2050,3,MEDIUM,LIGHT,SWEET,3420.864544,134.0125847
Deep Conversion: FCC (4),4,Steam Boiler,2050,3,MEDIUM,LIGHT,SWEET,532.2202095,163.8841186
Deep Conversion: FCC (4),4,SMR,2050,3,MEDIUM,LIGHT,SWEET,766.2419471,126.1756158
Deep Conversion: FCC (4),4,Others,2050,3,MEDIUM,LIGHT,SWEET,242.4137128,192.6804734
Deep Conversion: GO-HC (5),5,ADU/VDU,2050,3,MEDIUM,LIGHT,SWEET,81.8104505,193.0488931
Deep Conversion: GO-HC (5),5,CNR,2050,3,MEDIUM,LIGHT,SWEET,49.45442351,207.4747737
Deep Conversion: GO-HC (5),5,FCC/RFCC,2050,3,MEDIUM,LIGHT,SWEET,2.78E-12,0.00E+00
Deep Conversion: GO-HC (5),5,Coker,2050,3,MEDIUM,LIGHT,SWEET,14.98344847,283.0752211
Deep Conversion: GO-HC (5),5,Hydrotreater,2050,3,MEDIUM,LIGHT,SWEET,103.5059851,186.2402306
Deep Conversion: GO-HC (5),5,Steam Boiler,2050,3,MEDIUM,LIGHT,SWEET,14.10487854,278.1328883
Deep Conversion: GO-HC (5),5,SMR,2050,3,MEDIUM,LIGHT,SWEET,109.2182972,149.2180022
Deep Conversion: GO-HC (5),5,Others,2050,3,MEDIUM,LIGHT,SWEET,29.08927115,234.5622028
Deep Conversion: FCC & GO-HC (6),6,ADU/VDU,2050,3,MEDIUM,LIGHT,SWEET,4880.634969,134.0242194
Deep Conversion: FCC & GO-HC (6),6,CNR,2050,3,MEDIUM,LIGHT,SWEET,3402.670794,136.6483515
Deep Conversion: FCC & GO-HC (6),6,FCC/RFCC,2050,3,MEDIUM,LIGHT,SWEET,4838.259644,85.23973211
Deep Conversion: FCC & GO-HC (6),6,Coker,2050,3,MEDIUM,LIGHT,SWEET,1573.490288,146.6498013
Deep Conversion: FCC & GO-HC (6),6,Hydrotreater,2050,3,MEDIUM,LIGHT,SWEET,6011.148283,132.5977123
Deep Conversion: FCC & GO-HC (6),6,Steam Boiler,2050,3,MEDIUM,LIGHT,SWEET,919.1147728,157.3167342
Deep Conversion: FCC & GO-HC (6),6,SMR,2050,3,MEDIUM,LIGHT,SWEET,3049.805505,110.0396658
Deep Conversion: FCC & GO-HC (6),6,Others,2050,3,MEDIUM,LIGHT,SWEET,1129.528576,152.7707958
Hydroskimming Configuration (0),0,ADU/VDU,2035,3,HIGH,LIGHT,SWEET,245.8183659,167.478191
Hydroskimming Configuration (0),0,CNR,2035,3,HIGH,LIGHT,SWEET,243.1353194,167.5798963
Hydroskimming Configuration (0),0,FCC/RFCC,2035,3,HIGH,LIGHT,SWEET,3.54E-17,0
Hydroskimming Configuration (0),0,Coker,2035,3,HIGH,LIGHT,SWEET,1.70E-17,0
Hydroskimming Configuration (0),0,Hydrotreater,2035,3,HIGH,LIGHT,SWEET,302.4273841,163.8063134
Hydroskimming Configuration (0),0,Steam Boiler,2035,3,HIGH,LIGHT,SWEET,45.67592898,214.7765236
Hydroskimming Configuration (0),0,SMR,2035,3,HIGH,LIGHT,SWEET,0,0
Hydroskimming Configuration (0),0,Others,2035,3,HIGH,LIGHT,SWEET,79.59379596,197.5230976
Medium Conversion:  FCC (1),1,ADU/VDU,2035,3,HIGH,LIGHT,SWEET,919.2526237,146.7955319
Medium Conversion:  FCC (1),1,CNR,2035,3,HIGH,LIGHT,SWEET,743.4596558,149.6054563
Medium Conversion:  FCC (1),1,FCC/RFCC,2035,3,HIGH,LIGHT,SWEET,816.0683,98.96823379
Medium Conversion:  FCC (1),1,Coker,2035,3,HIGH,LIGHT,SWEET,230.0727638,174.2560114
Medium Conversion:  FCC (1),1,Hydrotreater,2035,3,HIGH,LIGHT,SWEET,1308.074773,142.3222294
Medium Conversion:  FCC (1),1,Steam Boiler,2035,3,HIGH,LIGHT,SWEET,191.6045828,179.9701449
Medium Conversion:  FCC (1),1,SMR,2035,3,HIGH,LIGHT,SWEET,174.0393274,151.1922546
Medium Conversion:  FCC (1),1,Others,2035,3,HIGH,LIGHT,SWEET,52.32910208,259.2793868
Medium Conversion: GO-HC (2),2,ADU/VDU,2035,3,HIGH,LIGHT,SWEET,287.9520476,166.7696367
Medium Conversion: GO-HC (2),2,CNR,2035,3,HIGH,LIGHT,SWEET,203.3688902,172.7643498
Medium Conversion: GO-HC (2),2,FCC/RFCC,2035,3,HIGH,LIGHT,SWEET,1.01E-11,0.00E+00
Medium Conversion: GO-HC (2),2,Coker,2035,3,HIGH,LIGHT,SWEET,62.01299814,208.5834858
Medium Conversion: GO-HC (2),2,Hydrotreater,2035,3,HIGH,LIGHT,SWEET,331.340423,163.897794
Medium Conversion: GO-HC (2),2,Steam Boiler,2035,3,HIGH,LIGHT,SWEET,50.44545348,211.2008242
Medium Conversion: GO-HC (2),2,SMR,2035,3,HIGH,LIGHT,SWEET,304.8665004,130.910812
Medium Conversion: GO-HC (2),2,Others,2035,3,HIGH,LIGHT,SWEET,107.6600385,189.4336351
Medium Conversion: FCC & GO-HC (3),3,ADU/VDU,2035,3,HIGH,LIGHT,SWEET,939.1076119,149.0006253
Medium Conversion: FCC & GO-HC (3),3,CNR,2035,3,HIGH,LIGHT,SWEET,996.8317742,148.141846
Medium Conversion: FCC & GO-HC (3),3,FCC/RFCC,2035,3,HIGH,LIGHT,SWEET,386.7610482,110.4901809
Medium Conversion: FCC & GO-HC (3),3,Coker,2035,3,HIGH,LIGHT,SWEET,142.0721015,196.5125865
Medium Conversion: FCC & GO-HC (3),3,Hydrotreater,2035,3,HIGH,LIGHT,SWEET,1461.715124,143.6217271
Medium Conversion: FCC & GO-HC (3),3,Steam Boiler,2035,3,HIGH,LIGHT,SWEET,211.1560628,177.8819116
Medium Conversion: FCC & GO-HC (3),3,SMR,2035,3,HIGH,LIGHT,SWEET,243.2572212,142.4124959
Medium Conversion: FCC & GO-HC (3),3,Others,2035,3,HIGH,LIGHT,SWEET,120.9621898,204.764261
Deep Conversion: FCC (4),4,ADU/VDU,2035,3,HIGH,LIGHT,SWEET,2323.281914,138.3338113
Deep Conversion: FCC (4),4,CNR,2035,3,HIGH,LIGHT,SWEET,2034.564075,139.7319313
Deep Conversion: FCC (4),4,FCC/RFCC,2035,3,HIGH,LIGHT,SWEET,2612.315465,88.55155078
Deep Conversion: FCC (4),4,Coker,2035,3,HIGH,LIGHT,SWEET,670.0840519,157.7696933
Deep Conversion: FCC (4),4,Hydrotreater,2035,3,HIGH,LIGHT,SWEET,3320.49733,134.8263665
Deep Conversion: FCC (4),4,Steam Boiler,2035,3,HIGH,LIGHT,SWEET,509.5065156,164.5889312
Deep Conversion: FCC (4),4,SMR,2035,3,HIGH,LIGHT,SWEET,988.3783298,121.426214
Deep Conversion: FCC (4),4,Others,2035,3,HIGH,LIGHT,SWEET,199.9417402,202.172969
Deep Conversion: GO-HC (5),5,ADU/VDU,2035,3,HIGH,LIGHT,SWEET,56.16786828,200.6315796
Deep Conversion: GO-HC (5),5,CNR,2035,3,HIGH,LIGHT,SWEET,30.59538062,225.7730233
Deep Conversion: GO-HC (5),5,FCC/RFCC,2035,3,HIGH,LIGHT,SWEET,1.18E-12,0.00E+00
Deep Conversion: GO-HC (5),5,Coker,2035,3,HIGH,LIGHT,SWEET,8.197894709,342.5441499
Deep Conversion: GO-HC (5),5,Hydrotreater,2035,3,HIGH,LIGHT,SWEET,71.08495671,196.1228332
Deep Conversion: GO-HC (5),5,Steam Boiler,2035,3,HIGH,LIGHT,SWEET,8.455167021,326.8031764
Deep Conversion: GO-HC (5),5,SMR,2035,3,HIGH,LIGHT,SWEET,59.04455476,165.9836298
Deep Conversion: GO-HC (5),5,Others,2035,3,HIGH,LIGHT,SWEET,21.89912248,247.2856841
Deep Conversion: FCC & GO-HC (6),6,ADU/VDU,2035,3,HIGH,LIGHT,SWEET,5112.289843,134.2776505
Deep Conversion: FCC & GO-HC (6),6,CNR,2035,3,HIGH,LIGHT,SWEET,2569.496858,140.1229911
Deep Conversion: FCC & GO-HC (6),6,FCC/RFCC,2035,3,HIGH,LIGHT,SWEET,3855.823553,86.40046474
Deep Conversion: FCC & GO-HC (6),6,Coker,2035,3,HIGH,LIGHT,SWEET,1702.395176,145.5982153
Deep Conversion: FCC & GO-HC (6),6,Hydrotreater,2035,3,HIGH,LIGHT,SWEET,6442.773676,132.8294388
Deep Conversion: FCC & GO-HC (6),6,Steam Boiler,2035,3,HIGH,LIGHT,SWEET,848.64307,158.2383373
Deep Conversion: FCC & GO-HC (6),6,SMR,2035,3,HIGH,LIGHT,SWEET,4401.104871,107.1005175
Deep Conversion: FCC & GO-HC (6),6,Others,2035,3,HIGH,LIGHT,SWEET,1212.854093,151.3043715
Hydroskimming Configuration (0),0,ADU/VDU,2050,3,HIGH,LIGHT,SWEET,182.5181939,172.2063404
Hydroskimming Configuration (0),0,CNR,2050,3,HIGH,LIGHT,SWEET,96.32678361,188.1237366
Hydroskimming Configuration (0),0,FCC/RFCC,2050,3,HIGH,LIGHT,SWEET,3.53E-17,0
Hydroskimming Configuration (0),0,Coker,2050,3,HIGH,LIGHT,SWEET,1.48E-17,0
Hydroskimming Configuration (0),0,Hydrotreater,2050,3,HIGH,LIGHT,SWEET,265.9146928,164.9453571
Hydroskimming Configuration (0),0,Steam Boiler,2050,3,HIGH,LIGHT,SWEET,31.2897025,229.9657904
Hydroskimming Configuration (0),0,SMR,2050,3,HIGH,LIGHT,SWEET,21.79229763,235.0188427
Hydroskimming Configuration (0),0,Others,2050,3,HIGH,LIGHT,SWEET,22.82187632,258.8096285
Medium Conversion:  FCC (1),1,ADU/VDU,2050,3,HIGH,LIGHT,SWEET,747.4859646,149.8738088
Medium Conversion:  FCC (1),1,CNR,2050,3,HIGH,LIGHT,SWEET,393.8285669,159.9391229
Medium Conversion:  FCC (1),1,FCC/RFCC,2050,3,HIGH,LIGHT,SWEET,401.3061514,108.0818002
Medium Conversion:  FCC (1),1,Coker,2050,3,HIGH,LIGHT,SWEET,145.6722519,186.0514733
Medium Conversion:  FCC (1),1,Hydrotreater,2050,3,HIGH,LIGHT,SWEET,1162.746854,144.2626039
Medium Conversion:  FCC (1),1,Steam Boiler,2050,3,HIGH,LIGHT,SWEET,136.930731,186.2648676
Medium Conversion:  FCC (1),1,SMR,2050,3,HIGH,LIGHT,SWEET,256.0509807,137.4837842
Medium Conversion:  FCC (1),1,Others,2050,3,HIGH,LIGHT,SWEET,44.07410211,254.229143
Medium Conversion: GO-HC (2),2,ADU/VDU,2050,3,HIGH,LIGHT,SWEET,216.5161287,171.4953175
Medium Conversion: GO-HC (2),2,CNR,2050,3,HIGH,LIGHT,SWEET,116.457844,184.5442602
Medium Conversion: GO-HC (2),2,FCC/RFCC,2050,3,HIGH,LIGHT,SWEET,7.29E-12,0.00E+00
Medium Conversion: GO-HC (2),2,Coker,2050,3,HIGH,LIGHT,SWEET,39.76029718,224.963912
Medium Conversion: GO-HC (2),2,Hydrotreater,2050,3,HIGH,LIGHT,SWEET,232.5262417,169.9375236
Medium Conversion: GO-HC (2),2,Steam Boiler,2050,3,HIGH,LIGHT,SWEET,33.00833282,227.5565978
Medium Conversion: GO-HC (2),2,SMR,2050,3,HIGH,LIGHT,SWEET,254.302354,132.8425921
Medium Conversion: GO-HC (2),2,Others,2050,3,HIGH,LIGHT,SWEET,86.70436432,193.8385283
Medium Conversion: FCC & GO-HC (3),3,ADU/VDU,2050,3,HIGH,LIGHT,SWEET,686.4238978,151.7990501
Medium Conversion: FCC & GO-HC (3),3,CNR,2050,3,HIGH,LIGHT,SWEET,647.6197222,152.6353444
Medium Conversion: FCC & GO-HC (3),3,FCC/RFCC,2050,3,HIGH,LIGHT,SWEET,266.7624133,115.4422981
Medium Conversion: FCC & GO-HC (3),3,Coker,2050,3,HIGH,LIGHT,SWEET,102.3072029,201.0029901
Medium Conversion: FCC & GO-HC (3),3,Hydrotreater,2050,3,HIGH,LIGHT,SWEET,882.0601458,148.2429112
Medium Conversion: FCC & GO-HC (3),3,Steam Boiler,2050,3,HIGH,LIGHT,SWEET,139.0491263,185.8913075
Medium Conversion: FCC & GO-HC (3),3,SMR,2050,3,HIGH,LIGHT,SWEET,43.88295493,218.9388254
Medium Conversion: FCC & GO-HC (3),3,Others,2050,3,HIGH,LIGHT,SWEET,118.9840452,193.7301965
Deep Conversion: FCC (4),4,ADU/VDU,2050,3,HIGH,LIGHT,SWEET,1757.036637,139.9671088
Deep Conversion: FCC (4),4,CNR,2050,3,HIGH,LIGHT,SWEET,1069.050039,146.0086738
Deep Conversion: FCC (4),4,FCC/RFCC,2050,3,HIGH,LIGHT,SWEET,1822.420072,91.04622522
Deep Conversion: FCC (4),4,Coker,2050,3,HIGH,LIGHT,SWEET,446.8547603,161.8156662
Deep Conversion: FCC (4),4,Hydrotreater,2050,3,HIGH,LIGHT,SWEET,2266.892124,137.2631387
Deep Conversion: FCC (4),4,Steam Boiler,2050,3,HIGH,LIGHT,SWEET,323.8629206,170.7660188
